year,value,indicador_nombre,country,codigo_indicador,fuente,area,tipo,grupo_edad,country_name,unit,indicator_id,pais_nombre
1988,32.3093535908079,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1989,33.5152629480169,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1990,32.2119449244153,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1991,30.9848794845346,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1992,28.5950704800945,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1993,25.5450555023598,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1994,27.2530179794726,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1995,28.4806033041148,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1996,25.9504475024431,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1997,25.878004271776,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1998,25.1435814171693,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1999,28.309113885765,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2000,30.1237538780926,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2001,31.8473112661696,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2002,32.2572203545438,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2003,35.0609745308001,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2004,39.6857495120642,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2005,40.1755720109201,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2006,43.8656742009237,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2007,45.1298518955866,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2008,41.1625607908642,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2009,37.1156347956721,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2010,37.9039943184914,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2011,37.6897802745717,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2012,33.8455905043756,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2013,32.087463589174,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2014,33.0039029664774,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2015,29.1910794903324,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2016,27.9231581098221,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2017,28.3313768341631,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2018,28.5290447397579,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2019,27.8746677570512,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2020,31.3303902428612,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2021,31.9927952679237,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2022,35.6066282723137,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2023,30.8110620735322,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
2024,33.7233211746608,Exportaciones (% PIB),CHL,,,,,,,,NE.EXP.GNFS.ZS,Chile
1974,3.75120997428894,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1975,3.59472990036011,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1978,3.07045006752014,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1979,3.48236989974976,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1980,4.21999979019165,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1981,4.91429996490479,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1987,2.8232901096344,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1990,2.25015997886658,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1993,2.38371992111206,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1994,2.51182007789612,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1995,2.56469988822937,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1996,2.77720999717712,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1997,2.98516988754272,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1998,3.32312989234924,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
1999,3.7083899974823,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2000,3.75707006454468,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2002,4.04881000518799,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2003,3.91868996620178,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2004,3.54307007789612,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2005,3.28016996383667,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2006,3.04014992713928,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2007,3.2331600189209,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2008,3.79189991950989,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2009,4.25475978851318,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2010,4.18953990936279,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2011,4.0617299079895,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2013,4.54814004898071,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2014,4.75167989730835,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2015,4.90390014648438,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2016,5.3664698600769,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2017,5.43278980255127,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2018,5.473060131073,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2019,5.62630987167358,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2020,5.62993001937866,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2021,4.99923992156982,Gasto en educación (% PIB),CHL,,,,,,,,SE.XPD.TOTL.GD.ZS,Chile
2000,7.00020742,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2001,7.09733105,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2002,7.20833778,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2003,7.25047779,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2004,6.91028595,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2005,6.62372065,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2006,6.07235622,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2007,6.21259642,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2008,6.73954487,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2009,7.25026846,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2010,6.81958389,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2011,6.79947519,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2012,7.01951265,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2013,7.47552681,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2014,7.84150171,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2015,8.3513937,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2016,8.55767059,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2017,9.090518,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2018,9.15040398,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2019,9.29919815,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2020,9.68910599,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2021,9.68593311,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2022,10.06172848,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
2023,10.09532642,Gasto en salud (% PIB),CHL,,,,,,,,SH.XPD.CHEX.GD.ZS,Chile
1980,20.94,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1980,20.9,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1988,14.6,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1988,14.63,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1989,14.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1989,14.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1991,12.8,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1991,12.75,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1992,9.56,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1992,9.6,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1996,17.6,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1996,17.57,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1999,21.35,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1999,21.4,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2000,17.5,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2000,17.5,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2001,21.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2001,21.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2002,14.2,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2002,14.18,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2003,13.01,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2003,13.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2004,12.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2004,12.01,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2005,10.74,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2005,10.7,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2008,11.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2008,11.03,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2009,9.6,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2009,9.6,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2010,8.3,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2010,8.28,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2011,6.8,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2011,6.83,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2012,6.72,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2012,6.7,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2013,6.1,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2013,6.11,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2014,5.43,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2014,5.4,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2015,4.9,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2015,4.93,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2016,4.91,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2016,4.9,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2017,4.3,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2017,4.34,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2018,4.5,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2018,4.5,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2019,5.3,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2019,5.28,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2020,9.36,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2020,9.4,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2021,7.33,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2021,7.3,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2022,6.0,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
2022,6.04,Pobreza Extrema ($2.15/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_IPL,
1980,37.06,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1980,37.1,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1988,29.5,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1988,29.51,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1989,29.93,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1989,29.9,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1991,27.3,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1991,27.29,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1992,23.87,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1992,23.9,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1996,34.2,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1996,34.17,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1999,38.16,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1999,38.2,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2000,33.2,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2000,33.25,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2001,39.47,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2001,39.5,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2002,30.9,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2002,30.92,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2003,29.33,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2003,29.3,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2004,28.8,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2004,28.82,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2005,25.63,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2005,25.6,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2008,24.1,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2008,24.06,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2009,22.23,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2009,22.2,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2010,20.0,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2010,20.01,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2011,17.9,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2011,17.94,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2012,16.78,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2012,16.8,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2013,15.3,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2013,15.34,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2014,14.27,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2014,14.3,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2015,13.0,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2015,12.99,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2016,12.87,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2016,12.9,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2017,12.1,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2017,12.12,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2018,12.23,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2018,12.2,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2019,13.7,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2019,13.72,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2020,19.31,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2020,19.3,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2021,16.44,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2021,16.4,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2022,14.0,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
2022,14.05,Pobreza Moderada ($3.65/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_LMIC,
1980,60.63,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1980,60.6,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1988,54.1,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1988,54.1,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1989,55.39,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1989,55.4,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1991,52.1,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1991,52.14,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1992,54.19,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1992,54.2,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1996,61.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1996,61.51,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1999,64.3,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
1999,64.3,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2000,59.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2000,59.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2001,67.03,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2001,67.0,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2002,57.7,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2002,57.67,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2003,57.97,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2003,58.0,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2004,57.3,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2004,57.35,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2005,53.52,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2005,53.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2008,48.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2008,48.5,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2009,47.26,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2009,47.3,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2010,44.6,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2010,44.58,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2011,41.6,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2011,41.65,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2012,39.78,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2012,39.8,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2013,37.6,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2013,37.62,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
2014,35.43,Pobreza ($6.85/día),COL,,,,,,,PT,WB_PIP_HEADCOUNT_UMIC,
