year,value,indicador_nombre,country,codigo_indicador,fuente,area,tipo,grupo_edad,country_name,unit,indicator_id,pais_nombre
2013,6.79601142810841,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2014,5.46056950635136,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2015,4.85718717971413,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2016,4.26392086382113,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2017,4.19520633360395,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2018,4.22362365271844,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2019,2.21670563961031,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2020,-8.7378843576993,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2021,6.11137269714146,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2022,3.60568042633635,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2023,3.08196521047731,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
2024,1.38468278972252,Crecimiento PIB anual (%),BOL,NY.GDP.MKTP.KD.ZG,Banco Mundial,,,,,,,
1986,11.9714543270861,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1987,12.1675796191782,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1988,11.6792372729839,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1989,13.0645371204366,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1990,14.1920657191537,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1991,14.5284411457768,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1992,17.5620012095936,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1993,20.3773917815907,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1994,18.9761004512685,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1995,17.7068003466498,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1996,18.8322628754362,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1997,19.688854008682,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1998,19.6762972839685,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1999,20.5041202732739,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2000,20.5536490053406,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2001,24.2449169289855,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2002,28.7844354599794,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2003,28.2076378858982,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2004,27.2111987248072,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2005,25.9831530558235,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2006,23.9380392527656,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
2007,21.8110433637866,Gasto público (% PIB),BOL,GC.XPN.TOTL.GD.ZS,Banco Mundial,,,,,,,
1960,16.2089752176825,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1961,16.3998357963875,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1962,15.1492397221701,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1963,16.9804741980474,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1964,20.3001701995977,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1965,21.4623955431755,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1966,21.2578616352201,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1967,22.4969372981401,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1968,19.7802197802198,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1969,20.4183266932271,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1970,24.5985763946367,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1971,21.3890596189305,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1972,21.1124401913876,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1973,27.7144666033555,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1974,35.2924380145624,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1975,25.9383183008438,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1976,27.6766605081676,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1977,26.7741286136789,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1978,22.595143746177,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1979,24.1747034696819,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1980,24.5274539587809,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1981,23.2663260926749,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1982,29.0643788798214,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1983,28.3167867521197,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1984,23.6548634386039,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1985,19.0499334729456,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1986,21.324012266832,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1987,19.6304753728154,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1988,18.767446879255,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1989,22.4982161104834,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1990,22.7769821388572,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1991,21.4793468638824,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1992,20.0457617754806,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1993,19.0807651898888,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1994,21.6633117424271,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1995,22.5514216225024,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1996,22.5818705788073,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1997,21.1106028890051,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1998,19.6986848946719,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
1999,16.8808993524959,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2000,18.2747449737713,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2001,19.972149230267,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2002,21.6344550841802,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2003,25.6007344519017,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2004,31.1383905185998,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2005,35.5481429306567,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2006,41.771714268103,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2007,41.7956567530236,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2008,44.9065559925589,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2009,35.7226248254274,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2010,41.1874561416131,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2011,44.0917018533308,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2012,47.1661966249317,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2013,44.0924795250944,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2014,43.2930879909317,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2015,30.8682960291245,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2016,24.4880055394464,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2017,24.9041443675799,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2018,25.9887950588635,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2019,24.9672622840166,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2020,20.2725897857053,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2021,27.8253459097756,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2022,32.6115548527874,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2023,25.5322398177202,Exportaciones (% PIB),BOL,NE.EXP.GNFS.ZS,Banco Mundial,,,,,,,
2002,7.1950478553772,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2003,6.62961912155151,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2004,6.84771823883057,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2005,6.71352529525757,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2006,6.43421983718872,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2007,6.72048997879028,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2008,6.72302007675171,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2009,7.57486009597778,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2010,6.97379016876221,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2011,6.45056009292603,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2012,6.62799978256226,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2013,6.80321979522705,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2014,7.47812986373901,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2015,8.14342975616455,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2016,8.15060997009277,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2017,8.09724044799805,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2018,8.01587009429932,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2019,8.09103965759277,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2020,8.43710994720459,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2021,7.96215009689331,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2022,7.57550001144409,Gasto en educación (% PIB),BOL,SE.XPD.TOTL.GD.ZS,Banco Mundial,,,,,,,
2000,4.39554119,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2001,4.82522202,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2002,4.89645052,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2003,5.19709635,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2004,4.86315727,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2005,5.07408142,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2006,4.66087532,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2007,4.6968894,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2008,4.60677242,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2009,5.17444515,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2010,5.20230532,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2011,5.17306805,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2012,5.2539444,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2013,5.57465124,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2014,5.89613628,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2015,6.55064964,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2016,6.83333063,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2017,6.4901948,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2018,6.60399437,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2019,6.88792992,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2020,8.0225811,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2021,8.159729,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2022,8.43142891,Gasto en salud (% PIB),BOL,SH.XPD.CHEX.GD.ZS,Banco Mundial,,,,,,,
2001,86.7236666158788,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,93.5582022827358,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,74.2324135686165,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,94.9100216920249,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,97.3339531979352,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,89.6506608327153,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,95.8633293184845,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,97.6155806653275,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,91.7955682386093,Tasa Alfabetismo Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,93.0574726419567,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,97.5185714479621,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,85.5766646145309,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,97.5532384403785,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,98.9615161131721,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,94.7642871432087,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,98.0766643087904,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,99.0104618389771,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,96.0967966090988,Tasa Alfabetismo Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,80.6543829222586,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,89.9856742462362,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,62.0946147325109,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,92.3270993319054,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,95.8330379327344,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,83.9843811302396,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,93.6827600298216,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,96.315114642421,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,86.9787164289843,Tasa Alfabetismo Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,12.4030897196982,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,7.53289720172592,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,23.4820498820199,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,5.22613910847303,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,3.12847818043774,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,10.779906012969,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,4.39390427896883,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,2.69534719655614,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,9.1180801801145,Brecha Alfabetismo H-M,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,5047139.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,3262226.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,1784913.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,6812642.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,4663384.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,2149258.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,8161370.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,5704198.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,2457172.0,Población Alfabetismo - Total,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,2469749.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,1547133.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,922616.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,3367022.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,2237300.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,1129722.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,4050255.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,2752193.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,1298062.0,Población Alfabetismo - Hombres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,2577390.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2001,1715093.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2001,862297.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2012,3445620.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2012,2426084.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2012,1019536.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2024,4111115.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Total,Educación,,,,,
2024,2952005.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Urbana,Educación,,,,,
2024,1159110.0,Población Alfabetismo - Mujeres,BOL,INE_ALFABETISMO_AREA,INE Bolivia,Rural,Educación,,,,,
2001,86.7236666158788,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,97.3237803211998,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,93.29566519366,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,80.178187817881,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,52.1412157927721,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,94.9100216920249,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,99.3693997522953,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,98.2763442987198,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,94.1606360052993,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,77.2857013987033,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,95.8633293184845,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,99.5252022051587,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,99.195360778144,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,96.2288165513346,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,81.5935182532332,Tasa Alfabetismo por Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,93.0574726419567,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,98.5492912115118,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
