year,value,indicator_id,country,unit,indicador_nombre,country_name,codigo_indicador
1981,5.61286412023385,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1982,0.614845351988635,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1983,-0.336868770002951,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1984,2.62527326806389,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1985,3.93500141252335,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1986,3.46478251574867,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1987,-0.259098708877119,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1988,5.89046729088525,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1989,1.00577794490313,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1990,3.67991405308877,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1991,4.29134246404705,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1992,2.11431064978969,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1993,1.97321813678619,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1994,4.25825042741626,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1995,2.25254865225104,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1996,1.73174762607862,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1997,4.32786475767577,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1998,3.26652934570988,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
1999,-4.73938585363382,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2000,1.09180164720277,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2001,4.20627185748789,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2002,4.92809549611376,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2003,2.88450036512064,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2004,6.83239736646514,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2005,5.39862243994342,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2006,4.34113198577639,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2007,1.90242859700484,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2008,6.56492068224719,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2009,1.0910129698311,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2010,4.02913787986621,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2011,8.48147656332823,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2012,5.783212336172,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2013,7.21123653679159,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2014,4.22606520388456,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2015,0.119692109287612,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2016,-0.687954245877947,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2017,5.97039880954841,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2018,1.04429460679607,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2019,0.1654044646003,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2020,-9.24509619165865,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2021,9.42189269033631,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2022,5.86842354862311,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2023,1.98823813984235,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2024,-2.00125476341026,NY.GDP.MKTP.KD.ZG,ECU,,Crecimiento PIB anual (%),Ecuador,NY.GDP.MKTP.KD.ZG
2013,33.5309774702576,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2014,33.3268796672496,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2015,34.0758538247243,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2016,35.0549572104551,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2017,31.5192679680287,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2018,33.7250449206698,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2019,33.1468964953936,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2020,34.0396754166882,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2021,31.9261749303125,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
2022,30.4365983203311,GC.XPN.TOTL.GD.ZS,ECU,,Gasto público (% PIB),Ecuador,GC.XPN.TOTL.GD.ZS
1960,9.54757461031659,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1961,8.95749299716022,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1962,10.2414995015402,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1963,9.23332169307243,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1964,8.90005390051922,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1965,8.97965718654229,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1966,10.4856999890863,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1967,10.1071865699827,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1968,11.0421655960631,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1969,8.502945502182,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1970,9.44122815724685,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1971,10.5804061171855,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1972,12.4079121734925,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1973,17.8780376822995,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1974,22.6520505462625,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1975,16.0708936407758,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1976,16.0356359447623,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1977,16.3028768282836,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1978,14.7319827064124,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1979,17.908078493992,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1980,17.1480264889783,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1981,14.6178458363348,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1982,14.6564911171017,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1983,15.5596149638646,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1984,17.3764203987504,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1985,19.6813709732654,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1986,15.6294034750431,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1987,15.3660870665061,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1988,19.0058510014465,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1989,20.2830489687176,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1990,22.7643720219304,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1991,23.6745835890502,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1992,24.1337401413123,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1993,20.0358408321345,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1994,20.279818070143,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1995,21.2869033721764,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1996,22.2732846879762,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1997,21.5349262106698,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1998,17.8919508668257,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1999,26.3775416402476,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2000,37.5510597560791,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2001,27.6071337228194,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2002,25.7144168795696,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2003,26.8417735156179,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2004,29.0996886570109,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2005,32.6271488045748,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2006,35.7016851677807,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2007,37.4824331013481,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2008,40.2763008714604,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2009,29.3096288345425,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2010,32.4856951799135,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2011,36.1133694393513,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2012,34.8314108177156,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2013,32.3752665078284,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2014,31.3550366940318,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2015,22.754485726599,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2016,20.53929115589,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2017,21.4855873912769,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2018,23.5438701347327,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2019,24.0486345985713,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2020,23.2835621642424,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2021,27.0659755840025,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2022,30.9252456928287,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2023,28.5659295875425,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
2024,30.2786006784668,NE.EXP.GNFS.ZS,ECU,,Exportaciones (% PIB),Ecuador,NE.EXP.GNFS.ZS
1970,2.00283002853394,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1971,1.87940001487732,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1977,2.41883993148804,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1984,4.20342016220093,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1985,5.23334980010986,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1986,6.87237977981567,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1995,1.99764001369476,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1998,2.19536995887756,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
1999,1.54734003543854,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2000,1.20265996456146,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2009,4.51763010025024,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2010,4.60028982162476,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2011,4.74424982070923,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2012,4.65310001373291,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2013,4.92997980117798,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2014,5.21020984649658,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2015,5.10570001602173,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2016,4.36274814605713,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2017,4.6142578125,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2018,4.62145519256592,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2019,4.2457799911499,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2020,4.26103019714355,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2021,3.64776992797852,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2022,3.59897994995117,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2023,3.89365005493164,SE.XPD.TOTL.GD.ZS,ECU,,Gasto en educación (% PIB),Ecuador,SE.XPD.TOTL.GD.ZS
2000,3.4825685,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2001,3.97254419,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2002,4.72293711,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2003,5.70121288,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2004,5.790411,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2005,5.76793766,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2006,5.84506655,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2007,5.55722475,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2008,5.52174902,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2009,6.03388453,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2010,6.34925699,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2011,6.60509682,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2012,6.87859821,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2013,6.77866411,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2014,6.76601839,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2015,7.76786041,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2016,7.58817482,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2017,7.52484131,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2018,7.83214045,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2019,7.80768251,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2020,8.6576252,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2021,8.20646191,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
2022,7.53457022,SH.XPD.CHEX.GD.ZS,ECU,,Gasto en salud (% PIB),Ecuador,SH.XPD.CHEX.GD.ZS
1985,3.52,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1994,17.41,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1997,19.84,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1997,19.8,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1998,19.4,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1998,19.45,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1999,19.34,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1999,19.3,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2000,19.3,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2000,19.27,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2001,20.25,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2001,20.3,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2002,17.5,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2002,17.55,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2003,14.66,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2003,14.7,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2004,16.3,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2004,16.31,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2005,17.81,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2005,17.8,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2006,15.6,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2006,15.6,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2007,13.22,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2007,13.2,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2008,10.9,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2008,10.92,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2009,8.81,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2009,8.8,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2010,6.8,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2010,6.82,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2011,6.5,WB_PIP_HEADCOUNT_IPL,PER,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
